Date,Category,Sales,Quantity
2024-01-27 14:00:00,Home,441,34
2024-01-27 15:00:00,Sports,1682,38
2024-01-27 16:00:00,Home,1128,1
2024-01-27 17:00:00,Sports,1071,43
2024-01-27 18:00:00,Sports,1380,42
2024-01-27 19:00:00,Grocery,1935,31
2024-01-27 20:00:00,Sports,761,1
2024-01-27 21:00:00,Fashion,1929,16
2024-01-27 22:00:00,Grocery,342,39
2024-01-27 23:00:00,Sports,1910,15
2024-01-28 00:00:00,Electronics,1843,33
2024-01-28 01:00:00,Fashion,514,23
2024-01-28 02:00:00,Fashion,1750,41
2024-01-28 03:00:00,Fashion,806,34
2024-01-28 04:00:00,Grocery,442,17
2024-01-28 05:00:00,Sports,781,25
2024-01-28 06:00:00,Sports,1502,42
2024-01-28 07:00:00,Electronics,1717,6
2024-01-28 08:00:00,Electronics,1789,31
2024-01-28 09:00:00,Fashion,752,5
2024-01-28 10:00:00,Electronics,1949,40
2024-01-28 11:00:00,Grocery,245,40
2024-01-28 12:00:00,Sports,422,30
2024-01-28 13:00:00,Fashion,221,5
2024-01-28 14:00:00,Electronics,1375,12
2024-01-28 15:00:00,Grocery,1978,7
2024-01-28 16:00:00,Grocery,410,45
2024-01-28 17:00:00,Electronics,700,13
2024-01-28 18:00:00,Sports,574,49
2024-01-28 19:00:00,Electronics,669,4
2024-01-28 20:00:00,Fashion,1615,42
2024-01-28 21:00:00,Electronics,674,3
2024-01-28 22:00:00,Grocery,446,12
2024-01-28 23:00:00,Electronics,919,1
2024-01-29 00:00:00,Sports,1610,27
2024-01-29 01:00:00,Home,1596,43
2024-01-29 02:00:00,Electronics,481,13
2024-01-29 03:00:00,Sports,1403,17
2024-01-29 04:00:00,Sports,171,8
2024-01-29 05:00:00,Grocery,620,32
2024-01-29 06:00:00,Sports,1489,20
2024-01-29 07:00:00,Sports,1032,17
2024-01-29 08:00:00,Sports,1217,34
2024-01-29 09:00:00,Sports,1496,35
2024-01-29 10:00:00,Fashion,438,35
2024-01-29 11:00:00,Fashion,1560,38
2024-01-29 12:00:00,Grocery,1459,42
2024-01-29 13:00:00,Electronics,763,24
2024-01-29 14:00:00,Sports,1615,18
2024-01-29 15:00:00,Electronics,1991,46
2024-01-29 16:00:00,Electronics,139,48
2024-01-29 17:00:00,Grocery,1482,39
2024-01-29 18:00:00,Sports,673,33
2024-01-29 19:00:00,Sports,1377,49
2024-01-29 20:00:00,Home,1065,23
2024-01-29 21:00:00,Electronics,680,25
2024-01-29 22:00:00,Electronics,1521,37
2024-01-29 23:00:00,Fashion,1880,27
2024-01-30 00:00:00,Home,269,1
2024-01-30 01:00:00,Fashion,1813,21
2024-01-30 02:00:00,Fashion,800,49
2024-01-30 03:00:00,Fashion,610,10
2024-01-30 04:00:00,Grocery,1383,31
2024-01-30 05:00:00,Grocery,683,44
2024-01-30 06:00:00,Fashion,1083,25
2024-01-30 07:00:00,Home,558,20
2024-01-30 08:00:00,Electronics,628,2
2024-01-30 09:00:00,Home,440,48
2024-01-30 10:00:00,Sports,156,15
2024-01-30 11:00:00,Grocery,317,28
2024-01-30 12:00:00,Electronics,718,13
2024-01-30 13:00:00,Electronics,915,14
2024-01-30 14:00:00,Sports,1808,2
2024-01-30 15:00:00,Sports,830,34
2024-01-30 16:00:00,Fashion,563,35
2024-01-30 17:00:00,Grocery,346,37
2024-01-30 18:00:00,Grocery,829,25
2024-01-30 19:00:00,Home,472,48
2024-01-30 20:00:00,Fashion,516,15
2024-01-30 21:00:00,Fashion,1154,12
2024-01-30 22:00:00,Fashion,467,9
2024-01-30 23:00:00,Fashion,658,31
2024-01-31 00:00:00,Grocery,1769,14
2024-01-31 01:00:00,Grocery,207,29
2024-01-31 02:00:00,Fashion,683,48
2024-01-31 03:00:00,Home,938,43
2024-01-31 04:00:00,Electronics,517,38
2024-01-31 05:00:00,Electronics,1743,42
2024-01-31 06:00:00,Home,920,8
2024-01-31 07:00:00,Fashion,1521,48
2024-01-31 08:00:00,Grocery,1395,3
2024-01-31 09:00:00,Electronics,782,2
2024-01-31 10:00:00,Sports,1239,16
2024-01-31 11:00:00,Sports,1964,19
2024-01-31 12:00:00,Home,1709,30
2024-01-31 13:00:00,Fashion,355,41
2024-01-31 14:00:00,Electronics,1204,16
2024-01-31 15:00:00,Fashion,879,31
2024-01-31 16:00:00,Electronics,1251,28
2024-01-31 17:00:00,Home,937,4
2024-01-31 18:00:00,Home,1014,10
2024-01-31 19:00:00,Sports,334,45
2024-01-31 20:00:00,Fashion,652,18
2024-01-31 21:00:00,Sports,280,47
2024-01-31 22:00:00,Fashion,256,32
2024-01-31 23:00:00,Sports,1577,30
2024-02-01 00:00:00,Grocery,670,36
2024-02-01 01:00:00,Grocery,956,9
2024-02-01 02:00:00,Grocery,1884,36
2024-02-01 03:00:00,Grocery,1827,29
2024-02-01 04:00:00,Electronics,1147,16
2024-02-01 05:00:00,Grocery,1596,28
2024-02-01 06:00:00,Home,1523,21
2024-02-01 07:00:00,Home,1047,47
2024-02-01 08:00:00,Electronics,691,2
2024-02-01 09:00:00,Grocery,233,46
2024-02-01 10:00:00,Grocery,520,35
2024-02-01 11:00:00,Grocery,312,28
2024-02-01 12:00:00,Sports,999,36
2024-02-01 13:00:00,Fashion,581,31
2024-02-01 14:00:00,Sports,447,33
2024-02-01 15:00:00,Fashion,265,23
2024-02-01 16:00:00,Grocery,1036,41
2024-02-01 17:00:00,Grocery,447,17
2024-02-01 18:00:00,Sports,948,46
2024-02-01 19:00:00,Sports,497,49
2024-02-01 20:00:00,Fashion,682,1
2024-02-01 21:00:00,Home,825,42
2024-02-01 22:00:00,Fashion,1558,23
2024-02-01 23:00:00,Sports,1700,48
2024-02-02 00:00:00,Sports,1344,27
2024-02-02 01:00:00,Electronics,407,25
2024-02-02 02:00:00,Sports,1090,32
2024-02-02 03:00:00,Electronics,897,19
2024-02-02 04:00:00,Home,1820,24
2024-02-02 05:00:00,Fashion,818,3
2024-02-02 06:00:00,Fashion,565,12
2024-02-02 07:00:00,Electronics,198,35
2024-02-02 08:00:00,Fashion,1365,15
2024-02-02 09:00:00,Sports,257,17
2024-02-02 10:00:00,Grocery,709,32
2024-02-02 11:00:00,Electronics,653,7
2024-02-02 12:00:00,Fashion,750,19
2024-02-02 13:00:00,Electronics,1918,7
2024-02-02 14:00:00,Electronics,1019,5
2024-02-02 15:00:00,Grocery,326,40
2024-02-02 16:00:00,Sports,522,21
2024-02-02 17:00:00,Electronics,1195,48
2024-02-02 18:00:00,Fashion,342,48
2024-02-02 19:00:00,Home,629,47
2024-02-02 20:00:00,Electronics,1712,7
2024-02-02 21:00:00,Electronics,1168,37
2024-02-02 22:00:00,Grocery,1595,23
2024-02-02 23:00:00,Sports,470,11
2024-02-03 00:00:00,Home,1978,10
2024-02-03 01:00:00,Fashion,751,21
2024-02-03 02:00:00,Home,788,41
2024-02-03 03:00:00,Fashion,833,33
2024-02-03 04:00:00,Sports,191,20
2024-02-03 05:00:00,Fashion,1145,33
2024-02-03 06:00:00,Grocery,271,40
2024-02-03 07:00:00,Grocery,1727,35
2024-02-03 08:00:00,Grocery,1315,34
2024-02-03 09:00:00,Grocery,1200,36
2024-02-03 10:00:00,Home,1404,27
2024-02-03 11:00:00,Sports,1487,19
2024-02-03 12:00:00,Fashion,278,43
2024-02-03 13:00:00,Fashion,337,5
2024-02-03 14:00:00,Grocery,1258,29
2024-02-03 15:00:00,Grocery,976,10
2024-02-03 16:00:00,Electronics,1001,40
2024-02-03 17:00:00,Sports,379,13
2024-02-03 18:00:00,Home,1142,29
2024-02-03 19:00:00,Fashion,1718,5
2024-02-03 20:00:00,Electronics,839,12
2024-02-03 21:00:00,Electronics,470,13
2024-02-03 22:00:00,Fashion,1900,22
2024-02-03 23:00:00,Home,1235,40
2024-02-04 00:00:00,Electronics,1886,15
2024-02-04 01:00:00,Electronics,1799,13
2024-02-04 02:00:00,Sports,969,1
2024-02-04 03:00:00,Home,1803,38
2024-02-04 04:00:00,Electronics,1118,43
2024-02-04 05:00:00,Home,320,45
2024-02-04 06:00:00,Fashion,1019,1
2024-02-04 07:00:00,Grocery,403,11
2024-02-04 08:00:00,Electronics,1826,43
2024-02-04 09:00:00,Sports,1448,40
2024-02-04 10:00:00,Fashion,1560,22
2024-02-04 11:00:00,Home,537,35
2024-02-04 12:00:00,Fashion,1293,44
2024-02-04 13:00:00,Electronics,474,6
2024-02-04 14:00:00,Home,1680,28
2024-02-04 15:00:00,Grocery,480,31
2024-02-04 16:00:00,Fashion,1085,8
2024-02-04 17:00:00,Electronics,113,5
2024-02-04 18:00:00,Sports,842,42
2024-02-04 19:00:00,Home,768,48
2024-02-04 20:00:00,Fashion,599,44
2024-02-04 21:00:00,Fashion,1769,17
2024-02-04 22:00:00,Grocery,1514,38
2024-02-04 23:00:00,Grocery,1672,9
2024-02-05 00:00:00,Sports,664,10
2024-02-05 01:00:00,Sports,629,20
2024-02-05 02:00:00,Electronics,591,14
2024-02-05 03:00:00,Electronics,1673,14
2024-02-05 04:00:00,Sports,1822,26
2024-02-05 05:00:00,Sports,1508,29
2024-02-05 06:00:00,Home,1319,49
2024-02-05 07:00:00,Grocery,854,27
2024-02-05 08:00:00,Electronics,399,25
2024-02-05 09:00:00,Grocery,914,16
2024-02-05 10:00:00,Grocery,646,36
2024-02-05 11:00:00,Sports,826,34
2024-02-05 12:00:00,Home,830,16
2024-02-05 13:00:00,Fashion,927,33
2024-02-05 14:00:00,Home,701,3
2024-02-05 15:00:00,Home,1431,23
2024-02-05 16:00:00,Grocery,1375,11
2024-02-05 17:00:00,Home,1131,48
2024-02-05 18:00:00,Electronics,867,18
2024-02-05 19:00:00,Grocery,974,47
2024-02-05 20:00:00,Electronics,1331,41
2024-02-05 21:00:00,Fashion,1036,44
2024-02-05 22:00:00,Grocery,230,29
2024-02-05 23:00:00,Fashion,1859,5
2024-02-06 00:00:00,Grocery,1832,24
2024-02-06 01:00:00,Sports,1777,29
2024-02-06 02:00:00,Home,1887,29
2024-02-06 03:00:00,Sports,707,26
2024-02-06 04:00:00,Fashion,125,40
2024-02-06 05:00:00,Home,1746,3
2024-02-06 06:00:00,Grocery,1577,2
2024-02-06 07:00:00,Home,734,25
2024-02-06 08:00:00,Electronics,1309,19
2024-02-06 09:00:00,Home,583,40
2024-02-06 10:00:00,Electronics,779,2
2024-02-06 11:00:00,Home,1174,19
2024-02-06 12:00:00,Electronics,104,1
2024-02-06 13:00:00,Fashion,688,27
2024-02-06 14:00:00,Sports,1283,45
2024-02-06 15:00:00,Grocery,307,49
2024-02-06 16:00:00,Home,356,35
2024-02-06 17:00:00,Sports,1328,41
2024-02-06 18:00:00,Grocery,1890,5
2024-02-06 19:00:00,Grocery,110,38
2024-02-06 20:00:00,Electronics,1048,4
2024-02-06 21:00:00,Fashion,107,17
2024-02-06 22:00:00,Fashion,1532,21
2024-02-06 23:00:00,Sports,1035,48
2024-02-07 00:00:00,Fashion,131,31
2024-02-07 01:00:00,Home,639,48
2024-02-07 02:00:00,Fashion,1841,22
2024-02-07 03:00:00,Sports,1104,11
2024-02-07 04:00:00,Fashion,486,34
2024-02-07 05:00:00,Home,1351,49
2024-02-07 06:00:00,Electronics,739,15
2024-02-07 07:00:00,Sports,1890,10
2024-02-07 08:00:00,Electronics,1598,38
2024-02-07 09:00:00,Electronics,1847,32
2024-02-07 10:00:00,Electronics,1874,48
2024-02-07 11:00:00,Grocery,306,31
2024-02-07 12:00:00,Grocery,1441,37
2024-02-07 13:00:00,Electronics,1918,44
2024-02-07 14:00:00,Sports,1880,28
2024-02-07 15:00:00,Home,656,31
2024-02-07 16:00:00,Home,1740,6
2024-02-07 17:00:00,Fashion,447,14
2024-02-07 18:00:00,Sports,892,23
2024-02-07 19:00:00,Grocery,333,16
2024-02-07 20:00:00,Electronics,1824,25
2024-02-07 21:00:00,Fashion,1167,39
2024-02-07 22:00:00,Home,1105,2
2024-02-07 23:00:00,Grocery,836,38
2024-02-08 00:00:00,Grocery,1041,41
2024-02-08 01:00:00,Electronics,1265,39
2024-02-08 02:00:00,Home,1771,34
2024-02-08 03:00:00,Sports,275,40
2024-02-08 04:00:00,Grocery,1777,43
2024-02-08 05:00:00,Electronics,548,25
2024-02-08 06:00:00,Sports,691,36
2024-02-08 07:00:00,Home,181,16
2024-02-08 08:00:00,Grocery,234,18
2024-02-08 09:00:00,Sports,1842,13
2024-02-08 10:00:00,Sports,955,37
2024-02-08 11:00:00,Sports,1300,27
2024-02-08 12:00:00,Grocery,1506,34
2024-02-08 13:00:00,Grocery,1366,11
2024-02-08 14:00:00,Fashion,1690,1
2024-02-08 15:00:00,Home,1264,13
2024-02-08 16:00:00,Electronics,1580,30
2024-02-08 17:00:00,Sports,539,5
2024-02-08 18:00:00,Fashion,1179,18
2024-02-08 19:00:00,Electronics,1650,14
2024-02-08 20:00:00,Fashion,796,13
2024-02-08 21:00:00,Grocery,1949,32
2024-02-08 22:00:00,Sports,518,7
2024-02-08 23:00:00,Electronics,187,8
2024-02-09 00:00:00,Electronics,1732,7
2024-02-09 01:00:00,Electronics,755,49
2024-02-09 02:00:00,Electronics,1131,16
2024-02-09 03:00:00,Electronics,1600,43
2024-02-09 04:00:00,Fashion,314,31
2024-02-09 05:00:00,Sports,1808,27
2024-02-09 06:00:00,Grocery,1858,33
2024-02-09 07:00:00,Grocery,651,29
2024-02-09 08:00:00,Grocery,1620,8
2024-02-09 09:00:00,Grocery,1817,33
2024-02-09 10:00:00,Fashion,602,41
2024-02-09 11:00:00,Home,1905,19
2024-02-09 12:00:00,Sports,798,21
2024-02-09 13:00:00,Electronics,344,41
2024-02-09 14:00:00,Home,1601,21
2024-02-09 15:00:00,Grocery,408,25
2024-02-09 16:00:00,Home,330,42
2024-02-09 17:00:00,Sports,1506,23
2024-02-09 18:00:00,Electronics,254,11
2024-02-09 19:00:00,Electronics,1298,33
2024-02-09 20:00:00,Sports,947,20
2024-02-09 21:00:00,Sports,214,25
2024-02-09 22:00:00,Grocery,1513,26
2024-02-09 23:00:00,Electronics,410,40
2024-02-10 00:00:00,Home,1092,12
2024-02-10 01:00:00,Fashion,399,32
2024-02-10 02:00:00,Fashion,1141,33
2024-02-10 03:00:00,Sports,883,10
2024-02-10 04:00:00,Grocery,111,4
2024-02-10 05:00:00,Fashion,1527,15
2024-02-10 06:00:00,Electronics,1936,6
2024-02-10 07:00:00,Sports,1827,27
2024-02-10 08:00:00,Home,331,5
2024-02-10 09:00:00,Sports,1054,5
2024-02-10 10:00:00,Home,1728,18
2024-02-10 11:00:00,Sports,829,28
2024-02-10 12:00:00,Sports,1401,35
2024-02-10 13:00:00,Sports,1476,22
2024-02-10 14:00:00,Home,1117,34
2024-02-10 15:00:00,Home,1098,4
2024-02-10 16:00:00,Sports,402,18
2024-02-10 17:00:00,Fashion,640,41
2024-02-10 18:00:00,Grocery,569,26
2024-02-10 19:00:00,Grocery,912,42
2024-02-10 20:00:00,Grocery,176,22
2024-02-10 21:00:00,Home,1119,47
2024-02-10 22:00:00,Home,1644,33
2024-02-10 23:00:00,Fashion,123,43
2024-02-11 00:00:00,Grocery,1138,14
2024-02-11 01:00:00,Grocery,775,31
2024-02-11 02:00:00,Sports,624,10
2024-02-11 03:00:00,Home,446,24
2024-02-11 04:00:00,Grocery,271,21
2024-02-11 05:00:00,Fashion,1992,48
2024-02-11 06:00:00,Fashion,1450,8
2024-02-11 07:00:00,Grocery,811,32
2024-02-11 08:00:00,Home,1608,31
2024-02-11 09:00:00,Fashion,588,34
2024-02-11 10:00:00,Sports,1585,23
2024-02-11 11:00:00,Fashion,477,25
2024-02-11 12:00:00,Electronics,1711,7
2024-02-11 13:00:00,Electronics,1287,19
2024-02-11 14:00:00,Home,471,7
2024-02-11 15:00:00,Grocery,1696,47
2024-02-11 16:00:00,Home,1099,8
2024-02-11 17:00:00,Home,1076,14
2024-02-11 18:00:00,Home,1547,1
2024-02-11 19:00:00,Home,856,13
2024-02-11 20:00:00,Sports,576,3
2024-02-11 21:00:00,Sports,481,28
2024-02-11 22:00:00,Fashion,254,38
2024-02-11 23:00:00,Electronics,356,15
2024-02-12 00:00:00,Home,1879,36
2024-02-12 01:00:00,Fashion,773,3
2024-02-12 02:00:00,Electronics,167,4
2024-02-12 03:00:00,Grocery,443,5
2024-02-12 04:00:00,Sports,1400,26
2024-02-12 05:00:00,Electronics,772,25
2024-02-12 06:00:00,Grocery,490,10
2024-02-12 07:00:00,Electronics,1572,8
2024-02-12 08:00:00,Sports,358,12
2024-02-12 09:00:00,Sports,406,3
2024-02-12 10:00:00,Fashion,1970,27
2024-02-12 11:00:00,Home,1218,23
2024-02-12 12:00:00,Electronics,1049,40
2024-02-12 13:00:00,Electronics,1587,33
2024-02-12 14:00:00,Grocery,1069,14
2024-02-12 15:00:00,Sports,345,23
2024-02-12 16:00:00,Electronics,832,31
2024-02-12 17:00:00,Sports,1758,13
2024-02-12 18:00:00,Electronics,286,12
2024-02-12 19:00:00,Fashion,1897,35
2024-02-12 20:00:00,Home,1024,18
2024-02-12 21:00:00,Electronics,884,21
2024-02-12 22:00:00,Sports,1496,45
2024-02-12 23:00:00,Fashion,1695,47
2024-02-13 00:00:00,Electronics,1529,42
2024-02-13 01:00:00,Grocery,507,1
2024-02-13 02:00:00,Home,1248,38
2024-02-13 03:00:00,Electronics,1460,41
2024-02-13 04:00:00,Fashion,440,42
2024-02-13 05:00:00,Grocery,662,47
2024-02-13 06:00:00,Fashion,1301,9
2024-02-13 07:00:00,Fashion,750,23
2024-02-13 08:00:00,Grocery,1051,14
2024-02-13 09:00:00,Fashion,1962,11
2024-02-13 10:00:00,Grocery,1293,7
2024-02-13 11:00:00,Electronics,1162,31
2024-02-13 12:00:00,Grocery,168,24
2024-02-13 13:00:00,Grocery,1359,26
2024-02-13 14:00:00,Home,1683,30
2024-02-13 15:00:00,Grocery,480,34
2024-02-13 16:00:00,Grocery,156,46
2024-02-13 17:00:00,Electronics,1400,38
2024-02-13 18:00:00,Home,949,5
2024-02-13 19:00:00,Sports,1222,5
2024-02-13 20:00:00,Electronics,1015,19
2024-02-13 21:00:00,Electronics,1650,38
2024-02-13 22:00:00,Sports,424,28
2024-02-13 23:00:00,Grocery,560,26
2024-02-14 00:00:00,Fashion,278,42
2024-02-14 01:00:00,Home,943,23
2024-02-14 02:00:00,Fashion,673,46
2024-02-14 03:00:00,Sports,218,49
2024-02-14 04:00:00,Electronics,1592,30
2024-02-14 05:00:00,Electronics,648,3
2024-02-14 06:00:00,Home,745,28
2024-02-14 07:00:00,Electronics,1578,33
2024-02-14 08:00:00,Electronics,125,42
2024-02-14 09:00:00,Home,1613,3
2024-02-14 10:00:00,Home,1131,5
2024-02-14 11:00:00,Sports,1068,19
2024-02-14 12:00:00,Electronics,1639,42
2024-02-14 13:00:00,Electronics,632,48
2024-02-14 14:00:00,Sports,248,1
2024-02-14 15:00:00,Grocery,1611,38
2024-02-14 16:00:00,Grocery,1148,9
2024-02-14 17:00:00,Grocery,754,5
2024-02-14 18:00:00,Sports,1880,46
2024-02-14 19:00:00,Electronics,1044,42
2024-02-14 20:00:00,Sports,654,34
2024-02-14 21:00:00,Sports,524,37
2024-02-14 22:00:00,Grocery,392,33
2024-02-14 23:00:00,Fashion,1308,25
2024-02-15 00:00:00,Electronics,653,42
2024-02-15 01:00:00,Grocery,530,29
2024-02-15 02:00:00,Fashion,703,25
2024-02-15 03:00:00,Fashion,416,9
2024-02-15 04:00:00,Home,497,3
2024-02-15 05:00:00,Electronics,1447,15
2024-02-15 06:00:00,Fashion,1688,4
2024-02-15 07:00:00,Grocery,695,45
2024-02-15 08:00:00,Home,645,38
2024-02-15 09:00:00,Electronics,175,20
2024-02-15 10:00:00,Sports,964,49
2024-02-15 11:00:00,Grocery,1015,23
2024-02-15 12:00:00,Fashion,808,37
2024-02-15 13:00:00,Fashion,585,47
2024-02-15 14:00:00,Grocery,1921,8
2024-02-15 15:00:00,Fashion,1211,37
2024-02-15 16:00:00,Home,846,45
2024-02-15 17:00:00,Electronics,1355,33
2024-02-15 18:00:00,Home,1130,33
2024-02-15 19:00:00,Fashion,1927,7
2024-02-15 20:00:00,Sports,649,22
2024-02-15 21:00:00,Electronics,1075,5
2024-02-15 22:00:00,Electronics,1175,46
2024-02-15 23:00:00,Grocery,1778,15
2024-02-16 00:00:00,Grocery,1041,21
2024-02-16 01:00:00,Sports,1018,25
2024-02-16 02:00:00,Electronics,1519,17
2024-02-16 03:00:00,Sports,1344,7
2024-02-16 04:00:00,Grocery,1551,19
2024-02-16 05:00:00,Grocery,1875,7
2024-02-16 06:00:00,Electronics,1266,40
2024-02-16 07:00:00,Home,1984,45
2024-02-16 08:00:00,Fashion,462,24
2024-02-16 09:00:00,Grocery,481,11
2024-02-16 10:00:00,Grocery,1684,41
2024-02-16 11:00:00,Home,1400,1
2024-02-16 12:00:00,Home,370,32
2024-02-16 13:00:00,Sports,1137,40
2024-02-16 14:00:00,Sports,397,44
2024-02-16 15:00:00,Fashion,1103,2
2024-02-16 16:00:00,Fashion,1587,15
2024-02-16 17:00:00,Electronics,1650,21
2024-02-16 18:00:00,Sports,333,24
2024-02-16 19:00:00,Grocery,674,17
2024-02-16 20:00:00,Sports,1831,47
2024-02-16 21:00:00,Grocery,126,9
2024-02-16 22:00:00,Home,1594,35
2024-02-16 23:00:00,Sports,192,20
2024-02-17 00:00:00,Home,716,19
2024-02-17 01:00:00,Fashion,408,18
2024-02-17 02:00:00,Fashion,151,20
2024-02-17 03:00:00,Electronics,418,30
2024-02-17 04:00:00,Sports,280,40
2024-02-17 05:00:00,Home,1692,1
2024-02-17 06:00:00,Grocery,1243,24
2024-02-17 07:00:00,Fashion,1943,24
2024-02-17 08:00:00,Fashion,974,47
2024-02-17 09:00:00,Grocery,1166,19
2024-02-17 10:00:00,Home,746,30
2024-02-17 11:00:00,Home,1383,26
2024-02-17 12:00:00,Sports,296,42
2024-02-17 13:00:00,Sports,744,44
2024-02-17 14:00:00,Electronics,1070,38
2024-02-17 15:00:00,Fashion,354,29
2024-02-17 16:00:00,Sports,831,13
2024-02-17 17:00:00,Home,435,4
2024-02-17 18:00:00,Grocery,1676,45
2024-02-17 19:00:00,Home,1625,17
2024-02-17 20:00:00,Fashion,1089,33
2024-02-17 21:00:00,Home,999,5
2024-02-17 22:00:00,Electronics,1378,28
2024-02-17 23:00:00,Fashion,613,24
2024-02-18 00:00:00,Grocery,1830,17
2024-02-18 01:00:00,Electronics,341,39
2024-02-18 02:00:00,Fashion,248,48
2024-02-18 03:00:00,Grocery,1833,40
2024-02-18 04:00:00,Electronics,1422,44
2024-02-18 05:00:00,Electronics,856,46
2024-02-18 06:00:00,Fashion,1973,11
2024-02-18 07:00:00,Sports,719,12
2024-02-18 08:00:00,Electronics,552,13
2024-02-18 09:00:00,Electronics,1516,8
2024-02-18 10:00:00,Grocery,311,1
2024-02-18 11:00:00,Home,767,9
2024-02-18 12:00:00,Fashion,1661,28
2024-02-18 13:00:00,Fashion,693,2
2024-02-18 14:00:00,Sports,1718,14
2024-02-18 15:00:00,Sports,230,13
2024-02-18 16:00:00,Fashion,1452,48
2024-02-18 17:00:00,Sports,711,2
2024-02-18 18:00:00,Grocery,355,4
2024-02-18 19:00:00,Fashion,1602,12
2024-02-18 20:00:00,Sports,660,48
2024-02-18 21:00:00,Fashion,162,10
2024-02-18 22:00:00,Home,1434,3
2024-02-18 23:00:00,Electronics,506,4
2024-02-19 00:00:00,Fashion,901,6
2024-02-19 01:00:00,Electronics,1228,23
2024-02-19 02:00:00,Sports,1740,5
2024-02-19 03:00:00,Electronics,1960,3
2024-02-19 04:00:00,Fashion,114,10
2024-02-19 05:00:00,Home,1810,43
2024-02-19 06:00:00,Sports,358,19
2024-02-19 07:00:00,Fashion,822,14
2024-02-19 08:00:00,Sports,1535,21
2024-02-19 09:00:00,Grocery,1382,43
2024-02-19 10:00:00,Electronics,713,28
2024-02-19 11:00:00,Grocery,1383,21
2024-02-19 12:00:00,Fashion,1979,36
2024-02-19 13:00:00,Home,1794,24
2024-02-19 14:00:00,Sports,1168,38
2024-02-19 15:00:00,Electronics,912,17
2024-02-19 16:00:00,Sports,1886,22
2024-02-19 17:00:00,Fashion,430,19
2024-02-19 18:00:00,Sports,264,45
2024-02-19 19:00:00,Electronics,1316,10
2024-02-19 20:00:00,Fashion,1644,11
2024-02-19 21:00:00,Sports,1524,38
2024-02-19 22:00:00,Home,1497,2
2024-02-19 23:00:00,Fashion,1188,33
2024-02-20 00:00:00,Fashion,486,43
2024-02-20 01:00:00,Home,1618,31
2024-02-20 02:00:00,Grocery,1917,48
2024-02-20 03:00:00,Electronics,1816,35
2024-02-20 04:00:00,Grocery,1538,37
2024-02-20 05:00:00,Sports,1917,47
2024-02-20 06:00:00,Home,1914,47
2024-02-20 07:00:00,Grocery,1153,36
2024-02-20 08:00:00,Fashion,1389,23
2024-02-20 09:00:00,Sports,427,36
2024-02-20 10:00:00,Sports,1615,40
2024-02-20 11:00:00,Grocery,1340,39
2024-02-20 12:00:00,Grocery,419,26
2024-02-20 13:00:00,Home,498,25
2024-02-20 14:00:00,Electronics,204,17
2024-02-20 15:00:00,Grocery,795,15
2024-02-20 16:00:00,Grocery,1116,37
2024-02-20 17:00:00,Fashion,429,45
2024-02-20 18:00:00,Sports,759,4
2024-02-20 19:00:00,Electronics,1740,22
2024-02-20 20:00:00,Fashion,1170,17
2024-02-20 21:00:00,Home,698,22
2024-02-20 22:00:00,Home,920,17
2024-02-20 23:00:00,Grocery,740,14
2024-02-21 00:00:00,Grocery,1893,14
2024-02-21 01:00:00,Home,413,17
2024-02-21 02:00:00,Grocery,1270,8
2024-02-21 03:00:00,Electronics,561,34
2024-02-21 04:00:00,Grocery,1707,26
2024-02-21 05:00:00,Sports,585,45
2024-02-21 06:00:00,Grocery,1775,30
2024-02-21 07:00:00,Fashion,509,22
2024-02-21 08:00:00,Electronics,126,16
2024-02-21 09:00:00,Fashion,1152,30
2024-02-21 10:00:00,Fashion,370,16
2024-02-21 11:00:00,Sports,785,38
2024-02-21 12:00:00,Electronics,600,24
2024-02-21 13:00:00,Electronics,1376,36
2024-02-21 14:00:00,Electronics,484,35
2024-02-21 15:00:00,Electronics,159,6
2024-02-21 16:00:00,Electronics,1230,4
2024-02-21 17:00:00,Sports,319,18
2024-02-21 18:00:00,Grocery,1564,6
2024-02-21 19:00:00,Fashion,870,26
2024-02-21 20:00:00,Electronics,1781,37
2024-02-21 21:00:00,Grocery,663,27
2024-02-21 22:00:00,Grocery,1695,41
2024-02-21 23:00:00,Fashion,645,11
2024-02-22 00:00:00,Sports,195,38
2024-02-22 01:00:00,Home,1088,16
2024-02-22 02:00:00,Home,1212,19
2024-02-22 03:00:00,Grocery,927,43
2024-02-22 04:00:00,Fashion,330,15
2024-02-22 05:00:00,Home,1067,26
2024-02-22 06:00:00,Grocery,374,41
2024-02-22 07:00:00,Sports,345,31
2024-02-22 08:00:00,Home,210,19
2024-02-22 09:00:00,Grocery,333,24
2024-02-22 10:00:00,Grocery,1401,9
2024-02-22 11:00:00,Electronics,1600,23
2024-02-22 12:00:00,Sports,516,4
2024-02-22 13:00:00,Electronics,777,10
2024-02-22 14:00:00,Fashion,1251,9
2024-02-22 15:00:00,Electronics,1360,19
2024-02-22 16:00:00,Electronics,902,15
2024-02-22 17:00:00,Home,718,34
2024-02-22 18:00:00,Grocery,1251,42
2024-02-22 19:00:00,Sports,806,19
2024-02-22 20:00:00,Electronics,950,49
2024-02-22 21:00:00,Sports,1517,21
2024-02-22 22:00:00,Electronics,574,34
