Date,Region,Sales,Quantity
2024-05-02 15:00:00,East,948,1
2024-05-02 16:00:00,West,805,4
2024-05-02 17:00:00,South,951,10
2024-05-02 18:00:00,North,425,3
2024-05-02 19:00:00,South,107,9
2024-05-02 20:00:00,South,128,3
2024-05-02 21:00:00,West,211,6
2024-05-02 22:00:00,South,772,6
2024-05-02 23:00:00,East,230,12
2024-05-03 00:00:00,South,287,1
2024-05-03 01:00:00,South,774,16
2024-05-03 02:00:00,South,808,5
2024-05-03 03:00:00,North,574,9
2024-05-03 04:00:00,North,463,10
2024-05-03 05:00:00,East,303,13
2024-05-03 06:00:00,East,311,15
2024-05-03 07:00:00,North,720,12
2024-05-03 08:00:00,East,375,5
2024-05-03 09:00:00,North,172,5
2024-05-03 10:00:00,West,778,18
2024-05-03 11:00:00,South,871,12
2024-05-03 12:00:00,South,342,3
2024-05-03 13:00:00,East,886,7
2024-05-03 14:00:00,North,201,17
2024-05-03 15:00:00,North,784,19
2024-05-03 16:00:00,East,270,18
2024-05-03 17:00:00,North,752,1
2024-05-03 18:00:00,West,287,5
2024-05-03 19:00:00,South,540,2
2024-05-03 20:00:00,East,185,1
2024-05-03 21:00:00,East,575,7
2024-05-03 22:00:00,North,151,11
2024-05-03 23:00:00,East,210,11
2024-05-04 00:00:00,West,976,18
2024-05-04 01:00:00,North,953,17
2024-05-04 02:00:00,North,142,2
2024-05-04 03:00:00,North,310,7
2024-05-04 04:00:00,North,299,7
2024-05-04 05:00:00,West,909,10
2024-05-04 06:00:00,North,957,3
2024-05-04 07:00:00,East,851,12
2024-05-04 08:00:00,West,726,3
2024-05-04 09:00:00,South,125,11
2024-05-04 10:00:00,South,398,12
2024-05-04 11:00:00,East,176,4
2024-05-04 12:00:00,East,236,16
2024-05-04 13:00:00,West,119,18
2024-05-04 14:00:00,South,539,4
2024-05-04 15:00:00,South,310,6
2024-05-04 16:00:00,South,851,15
2024-05-04 17:00:00,South,650,1
2024-05-04 18:00:00,South,534,3
2024-05-04 19:00:00,North,879,5
2024-05-04 20:00:00,East,306,17
2024-05-04 21:00:00,North,538,14
2024-05-04 22:00:00,South,878,9
2024-05-04 23:00:00,West,765,3
2024-05-05 00:00:00,West,141,13
2024-05-05 01:00:00,South,510,3
2024-05-05 02:00:00,South,622,11
2024-05-05 03:00:00,West,905,2
2024-05-05 04:00:00,North,709,15
2024-05-05 05:00:00,North,526,13
2024-05-05 06:00:00,South,374,19
2024-05-05 07:00:00,North,547,16
2024-05-05 08:00:00,West,983,18
2024-05-05 09:00:00,North,841,7
2024-05-05 10:00:00,South,468,13
2024-05-05 11:00:00,West,319,4
2024-05-05 12:00:00,North,676,9
2024-05-05 13:00:00,East,966,10
2024-05-05 14:00:00,West,331,9
2024-05-05 15:00:00,West,427,7
2024-05-05 16:00:00,East,542,15
2024-05-05 17:00:00,East,151,8
2024-05-05 18:00:00,West,985,19
2024-05-05 19:00:00,East,475,11
2024-05-05 20:00:00,South,362,5
2024-05-05 21:00:00,South,366,2
2024-05-05 22:00:00,South,458,10
2024-05-05 23:00:00,West,416,16
2024-05-06 00:00:00,East,423,13
2024-05-06 01:00:00,East,765,8
2024-05-06 02:00:00,North,969,9
2024-05-06 03:00:00,North,977,11
2024-05-06 04:00:00,East,751,11
2024-05-06 05:00:00,East,662,16
2024-05-06 06:00:00,East,728,10
2024-05-06 07:00:00,West,520,12
2024-05-06 08:00:00,East,145,6
2024-05-06 09:00:00,North,920,12
2024-05-06 10:00:00,West,699,10
2024-05-06 11:00:00,East,819,18
2024-05-06 12:00:00,North,988,18
2024-05-06 13:00:00,West,368,4
2024-05-06 14:00:00,East,700,9
2024-05-06 15:00:00,East,480,7
2024-05-06 16:00:00,East,217,18
2024-05-06 17:00:00,West,665,8
2024-05-06 18:00:00,North,215,11
2024-05-06 19:00:00,North,729,7
2024-05-06 20:00:00,South,359,9
2024-05-06 21:00:00,East,174,8
2024-05-06 22:00:00,South,579,3
2024-05-06 23:00:00,South,404,17
2024-05-07 00:00:00,North,106,2
2024-05-07 01:00:00,West,465,15
2024-05-07 02:00:00,West,733,14
2024-05-07 03:00:00,North,622,18
2024-05-07 04:00:00,West,447,16
2024-05-07 05:00:00,South,537,4
2024-05-07 06:00:00,East,314,6
2024-05-07 07:00:00,North,528,6
2024-05-07 08:00:00,East,890,11
2024-05-07 09:00:00,West,597,17
2024-05-07 10:00:00,East,639,3
2024-05-07 11:00:00,West,846,13
2024-05-07 12:00:00,West,466,3
2024-05-07 13:00:00,South,412,16
2024-05-07 14:00:00,West,637,15
2024-05-07 15:00:00,South,153,11
2024-05-07 16:00:00,South,640,18
2024-05-07 17:00:00,South,566,15
2024-05-07 18:00:00,North,964,5
2024-05-07 19:00:00,North,263,16
2024-05-07 20:00:00,West,881,16
2024-05-07 21:00:00,South,433,17
2024-05-07 22:00:00,North,646,9
2024-05-07 23:00:00,South,897,3
2024-05-08 00:00:00,East,447,13
2024-05-08 01:00:00,East,372,3
2024-05-08 02:00:00,East,819,7
2024-05-08 03:00:00,West,849,6
2024-05-08 04:00:00,South,513,9
2024-05-08 05:00:00,East,599,12
2024-05-08 06:00:00,North,192,15
2024-05-08 07:00:00,East,784,3
2024-05-08 08:00:00,East,178,10
2024-05-08 09:00:00,East,721,1
2024-05-08 10:00:00,West,316,19
2024-05-08 11:00:00,North,457,19
2024-05-08 12:00:00,South,717,13
2024-05-08 13:00:00,North,606,12
2024-05-08 14:00:00,South,658,1
2024-05-08 15:00:00,West,280,19
2024-05-08 16:00:00,West,675,16
2024-05-08 17:00:00,West,345,15
2024-05-08 18:00:00,West,343,16
2024-05-08 19:00:00,South,605,11
2024-05-08 20:00:00,East,521,6
2024-05-08 21:00:00,South,419,11
2024-05-08 22:00:00,North,186,3
2024-05-08 23:00:00,West,316,15
2024-05-09 00:00:00,West,589,1
2024-05-09 01:00:00,North,618,7
2024-05-09 02:00:00,South,377,1
2024-05-09 03:00:00,East,948,17
2024-05-09 04:00:00,East,821,9
2024-05-09 05:00:00,North,268,13
2024-05-09 06:00:00,East,429,11
2024-05-09 07:00:00,South,749,6
2024-05-09 08:00:00,South,540,1
2024-05-09 09:00:00,North,490,7
2024-05-09 10:00:00,South,595,12
2024-05-09 11:00:00,West,480,19
2024-05-09 12:00:00,North,405,17
2024-05-09 13:00:00,South,841,4
2024-05-09 14:00:00,North,919,3
2024-05-09 15:00:00,East,772,1
2024-05-09 16:00:00,South,612,18
2024-05-09 17:00:00,West,847,15
2024-05-09 18:00:00,South,287,8
2024-05-09 19:00:00,North,615,1
2024-05-09 20:00:00,North,743,14
2024-05-09 21:00:00,South,526,4
2024-05-09 22:00:00,West,601,5
2024-05-09 23:00:00,West,829,13
2024-05-10 00:00:00,West,359,15
2024-05-10 01:00:00,North,612,6
2024-05-10 02:00:00,South,170,1
2024-05-10 03:00:00,East,577,19
2024-05-10 04:00:00,North,277,13
2024-05-10 05:00:00,West,556,6
2024-05-10 06:00:00,South,288,15
2024-05-10 07:00:00,West,390,16
2024-05-10 08:00:00,East,619,16
2024-05-10 09:00:00,West,864,10
2024-05-10 10:00:00,West,391,9
2024-05-10 11:00:00,East,855,9
2024-05-10 12:00:00,South,734,17
2024-05-10 13:00:00,North,910,17
2024-05-10 14:00:00,South,382,17
2024-05-10 15:00:00,East,643,12
2024-05-10 16:00:00,West,945,13
2024-05-10 17:00:00,South,476,12
2024-05-10 18:00:00,North,757,14
2024-05-10 19:00:00,East,255,10
2024-05-10 20:00:00,South,607,19
2024-05-10 21:00:00,North,512,2
2024-05-10 22:00:00,East,627,4
2024-05-10 23:00:00,North,454,19
2024-05-11 00:00:00,East,658,7
2024-05-11 01:00:00,West,862,15
2024-05-11 02:00:00,South,286,15
2024-05-11 03:00:00,North,130,6
2024-05-11 04:00:00,East,359,3
2024-05-11 05:00:00,North,520,6
2024-05-11 06:00:00,North,628,16
2024-05-11 07:00:00,South,650,2
2024-05-11 08:00:00,West,403,7
2024-05-11 09:00:00,North,138,11
2024-05-11 10:00:00,East,588,7
2024-05-11 11:00:00,East,743,4
2024-05-11 12:00:00,West,641,7
2024-05-11 13:00:00,East,769,4
2024-05-11 14:00:00,West,377,12
2024-05-11 15:00:00,East,302,5
2024-05-11 16:00:00,South,165,19
2024-05-11 17:00:00,North,207,5
2024-05-11 18:00:00,South,367,19
2024-05-11 19:00:00,North,321,3
2024-05-11 20:00:00,North,903,11
2024-05-11 21:00:00,North,629,7
2024-05-11 22:00:00,South,189,17
2024-05-11 23:00:00,North,792,9
2024-05-12 00:00:00,South,354,9
2024-05-12 01:00:00,West,554,10
2024-05-12 02:00:00,East,352,13
2024-05-12 03:00:00,East,356,15
2024-05-12 04:00:00,North,482,5
2024-05-12 05:00:00,South,541,3
2024-05-12 06:00:00,East,957,8
2024-05-12 07:00:00,South,698,10
2024-05-12 08:00:00,South,189,13
2024-05-12 09:00:00,North,848,3
2024-05-12 10:00:00,East,489,8
2024-05-12 11:00:00,North,681,9
2024-05-12 12:00:00,North,143,12
2024-05-12 13:00:00,East,811,11
2024-05-12 14:00:00,East,763,2
2024-05-12 15:00:00,West,697,18
2024-05-12 16:00:00,West,118,9
2024-05-12 17:00:00,South,200,2
2024-05-12 18:00:00,East,706,2
2024-05-12 19:00:00,West,865,3
2024-05-12 20:00:00,South,456,16
2024-05-12 21:00:00,South,641,19
2024-05-12 22:00:00,South,860,4
2024-05-12 23:00:00,West,132,18
2024-05-13 00:00:00,East,328,18
2024-05-13 01:00:00,North,623,10
2024-05-13 02:00:00,South,729,11
2024-05-13 03:00:00,West,961,17
2024-05-13 04:00:00,West,254,16
2024-05-13 05:00:00,North,522,13
2024-05-13 06:00:00,North,345,2
2024-05-13 07:00:00,West,504,2
2024-05-13 08:00:00,East,943,14
2024-05-13 09:00:00,North,858,4
2024-05-13 10:00:00,West,640,17
2024-05-13 11:00:00,North,260,13
2024-05-13 12:00:00,East,846,4
2024-05-13 13:00:00,South,801,3
2024-05-13 14:00:00,North,216,12
2024-05-13 15:00:00,East,370,8
2024-05-13 16:00:00,West,869,2
2024-05-13 17:00:00,North,791,6
2024-05-13 18:00:00,North,586,10
2024-05-13 19:00:00,West,984,12
2024-05-13 20:00:00,South,271,10
2024-05-13 21:00:00,West,373,10
2024-05-13 22:00:00,North,358,3
2024-05-13 23:00:00,West,234,10
2024-05-14 00:00:00,East,782,9
2024-05-14 01:00:00,West,821,19
2024-05-14 02:00:00,North,847,14
2024-05-14 03:00:00,West,521,2
2024-05-14 04:00:00,South,520,5
2024-05-14 05:00:00,West,285,8
2024-05-14 06:00:00,South,463,7
2024-05-14 07:00:00,East,706,6
2024-05-14 08:00:00,South,477,11
2024-05-14 09:00:00,West,622,12
2024-05-14 10:00:00,North,679,18
2024-05-14 11:00:00,South,990,19
2024-05-14 12:00:00,East,821,10
2024-05-14 13:00:00,South,295,14
2024-05-14 14:00:00,South,980,3
2024-05-14 15:00:00,South,197,18
2024-05-14 16:00:00,East,704,15
2024-05-14 17:00:00,West,121,6
2024-05-14 18:00:00,South,549,10
2024-05-14 19:00:00,South,271,12
2024-05-14 20:00:00,North,482,7
2024-05-14 21:00:00,East,233,17
2024-05-14 22:00:00,South,525,1
2024-05-14 23:00:00,East,124,18
2024-05-15 00:00:00,South,602,15
2024-05-15 01:00:00,West,284,19
2024-05-15 02:00:00,West,184,1
2024-05-15 03:00:00,South,666,5
2024-05-15 04:00:00,West,862,15
2024-05-15 05:00:00,South,243,3
2024-05-15 06:00:00,West,962,1
2024-05-15 07:00:00,North,778,8
2024-05-15 08:00:00,North,511,12
2024-05-15 09:00:00,North,323,19
2024-05-15 10:00:00,East,319,12
2024-05-15 11:00:00,East,278,13
2024-05-15 12:00:00,North,730,1
2024-05-15 13:00:00,East,532,19
2024-05-15 14:00:00,West,364,6
2024-05-15 15:00:00,South,528,8
2024-05-15 16:00:00,South,761,4
2024-05-15 17:00:00,South,515,5
2024-05-15 18:00:00,North,552,7
2024-05-15 19:00:00,East,826,4
2024-05-15 20:00:00,West,296,4
2024-05-15 21:00:00,West,653,15
2024-05-15 22:00:00,North,152,5
2024-05-15 23:00:00,West,579,9
2024-05-16 00:00:00,West,542,2
2024-05-16 01:00:00,West,429,7
2024-05-16 02:00:00,West,350,17
2024-05-16 03:00:00,East,906,16
2024-05-16 04:00:00,West,989,17
2024-05-16 05:00:00,South,882,2
2024-05-16 06:00:00,North,222,11
2024-05-16 07:00:00,East,978,2
2024-05-16 08:00:00,West,486,1
2024-05-16 09:00:00,East,438,2
2024-05-16 10:00:00,West,877,9
2024-05-16 11:00:00,South,447,2
2024-05-16 12:00:00,North,128,15
2024-05-16 13:00:00,West,134,10
2024-05-16 14:00:00,West,617,15
2024-05-16 15:00:00,West,495,10
2024-05-16 16:00:00,West,722,17
2024-05-16 17:00:00,North,393,9
2024-05-16 18:00:00,North,688,18
2024-05-16 19:00:00,South,448,4
2024-05-16 20:00:00,North,246,9
2024-05-16 21:00:00,West,166,16
2024-05-16 22:00:00,South,619,4
2024-05-16 23:00:00,South,221,16
2024-05-17 00:00:00,South,439,19
2024-05-17 01:00:00,West,274,1
2024-05-17 02:00:00,East,999,6
2024-05-17 03:00:00,West,790,10
2024-05-17 04:00:00,North,696,16
2024-05-17 05:00:00,North,550,4
2024-05-17 06:00:00,West,656,13
2024-05-17 07:00:00,West,235,16
2024-05-17 08:00:00,South,954,6
2024-05-17 09:00:00,West,115,11
2024-05-17 10:00:00,South,432,3
2024-05-17 11:00:00,North,294,10
2024-05-17 12:00:00,South,595,1
2024-05-17 13:00:00,West,108,11
2024-05-17 14:00:00,North,927,12
2024-05-17 15:00:00,East,433,14
2024-05-17 16:00:00,South,432,8
2024-05-17 17:00:00,North,426,11
2024-05-17 18:00:00,South,114,4
2024-05-17 19:00:00,North,938,7
2024-05-17 20:00:00,North,713,10
2024-05-17 21:00:00,South,325,19
2024-05-17 22:00:00,East,524,4
2024-05-17 23:00:00,North,889,2
2024-05-18 00:00:00,North,507,18
2024-05-18 01:00:00,North,212,14
2024-05-18 02:00:00,East,527,16
2024-05-18 03:00:00,East,100,11
2024-05-18 04:00:00,West,365,10
2024-05-18 05:00:00,South,590,17
2024-05-18 06:00:00,East,307,14
2024-05-18 07:00:00,South,721,4
2024-05-18 08:00:00,West,811,19
2024-05-18 09:00:00,South,468,2
2024-05-18 10:00:00,East,405,7
2024-05-18 11:00:00,South,111,9
2024-05-18 12:00:00,East,444,19
2024-05-18 13:00:00,South,564,16
2024-05-18 14:00:00,East,799,16
2024-05-18 15:00:00,East,765,18
2024-05-18 16:00:00,South,593,11
2024-05-18 17:00:00,West,467,7
2024-05-18 18:00:00,North,945,9
2024-05-18 19:00:00,West,519,4
2024-05-18 20:00:00,South,988,13
2024-05-18 21:00:00,West,890,4
2024-05-18 22:00:00,East,270,19
2024-05-18 23:00:00,North,233,2
2024-05-19 00:00:00,South,526,9
2024-05-19 01:00:00,South,124,12
2024-05-19 02:00:00,South,629,2
2024-05-19 03:00:00,North,289,6
2024-05-19 04:00:00,East,240,5
2024-05-19 05:00:00,South,654,5
2024-05-19 06:00:00,West,945,5
2024-05-19 07:00:00,South,895,4
2024-05-19 08:00:00,South,757,9
2024-05-19 09:00:00,South,414,10
2024-05-19 10:00:00,South,543,16
2024-05-19 11:00:00,East,418,10
2024-05-19 12:00:00,West,540,10
2024-05-19 13:00:00,East,191,19
2024-05-19 14:00:00,West,278,10
2024-05-19 15:00:00,South,155,6
2024-05-19 16:00:00,North,254,17
2024-05-19 17:00:00,East,771,5
2024-05-19 18:00:00,North,210,6
2024-05-19 19:00:00,East,236,15
2024-05-19 20:00:00,South,331,19
2024-05-19 21:00:00,East,567,18
2024-05-19 22:00:00,South,831,4
2024-05-19 23:00:00,East,580,8
2024-05-20 00:00:00,South,167,16
2024-05-20 01:00:00,South,913,19
2024-05-20 02:00:00,West,348,3
2024-05-20 03:00:00,South,422,10
2024-05-20 04:00:00,West,617,2
2024-05-20 05:00:00,South,891,4
2024-05-20 06:00:00,North,531,6
2024-05-20 07:00:00,South,586,11
2024-05-20 08:00:00,North,705,14
2024-05-20 09:00:00,North,528,16
2024-05-20 10:00:00,South,368,19
2024-05-20 11:00:00,North,808,2
2024-05-20 12:00:00,West,636,17
2024-05-20 13:00:00,East,247,9
2024-05-20 14:00:00,South,217,17
2024-05-20 15:00:00,North,949,15
2024-05-20 16:00:00,South,466,7
2024-05-20 17:00:00,West,949,19
2024-05-20 18:00:00,South,165,3
2024-05-20 19:00:00,South,912,1
2024-05-20 20:00:00,North,469,4
2024-05-20 21:00:00,West,274,18
2024-05-20 22:00:00,East,930,8
2024-05-20 23:00:00,East,687,19
2024-05-21 00:00:00,North,594,6
2024-05-21 01:00:00,South,213,1
2024-05-21 02:00:00,North,210,8
2024-05-21 03:00:00,North,860,1
2024-05-21 04:00:00,North,538,19
2024-05-21 05:00:00,South,814,11
2024-05-21 06:00:00,West,246,15
2024-05-21 07:00:00,North,134,11
2024-05-21 08:00:00,South,408,19
2024-05-21 09:00:00,West,637,10
2024-05-21 10:00:00,North,849,12
2024-05-21 11:00:00,East,113,1
2024-05-21 12:00:00,West,473,7
2024-05-21 13:00:00,North,656,17
2024-05-21 14:00:00,West,527,10
2024-05-21 15:00:00,West,827,6
2024-05-21 16:00:00,West,332,17
2024-05-21 17:00:00,West,804,18
2024-05-21 18:00:00,West,662,5
2024-05-21 19:00:00,West,986,18
2024-05-21 20:00:00,North,825,17
2024-05-21 21:00:00,East,762,16
2024-05-21 22:00:00,South,539,8
2024-05-21 23:00:00,West,601,13
2024-05-22 00:00:00,South,374,16
2024-05-22 01:00:00,North,949,11
2024-05-22 02:00:00,West,175,6
2024-05-22 03:00:00,East,538,3
2024-05-22 04:00:00,South,831,1
2024-05-22 05:00:00,West,959,18
2024-05-22 06:00:00,North,798,5
2024-05-22 07:00:00,East,388,13
2024-05-22 08:00:00,South,639,10
2024-05-22 09:00:00,South,990,5
2024-05-22 10:00:00,West,791,14
2024-05-22 11:00:00,East,352,17
2024-05-22 12:00:00,East,225,1
2024-05-22 13:00:00,East,276,2
2024-05-22 14:00:00,East,136,7
2024-05-22 15:00:00,North,509,10
2024-05-22 16:00:00,East,710,7
2024-05-22 17:00:00,South,709,16
2024-05-22 18:00:00,South,226,5
2024-05-22 19:00:00,North,582,12
2024-05-22 20:00:00,South,267,17
2024-05-22 21:00:00,South,691,16
2024-05-22 22:00:00,East,393,16
2024-05-22 23:00:00,South,944,19
2024-05-23 00:00:00,North,737,15
2024-05-23 01:00:00,East,442,12
2024-05-23 02:00:00,West,409,10
2024-05-23 03:00:00,East,761,2
2024-05-23 04:00:00,North,627,7
2024-05-23 05:00:00,East,639,13
2024-05-23 06:00:00,East,518,3
2024-05-23 07:00:00,North,543,15
2024-05-23 08:00:00,East,784,1
2024-05-23 09:00:00,North,657,3
2024-05-23 10:00:00,North,939,10
2024-05-23 11:00:00,West,335,15
2024-05-23 12:00:00,South,538,6
2024-05-23 13:00:00,South,313,15
2024-05-23 14:00:00,East,184,7
2024-05-23 15:00:00,East,893,5
2024-05-23 16:00:00,West,843,4
2024-05-23 17:00:00,West,184,18
2024-05-23 18:00:00,West,588,3
2024-05-23 19:00:00,North,164,17
2024-05-23 20:00:00,West,745,18
2024-05-23 21:00:00,West,762,18
2024-05-23 22:00:00,East,726,2
2024-05-23 23:00:00,West,163,13
2024-05-24 00:00:00,North,442,15
2024-05-24 01:00:00,North,974,5
2024-05-24 02:00:00,East,451,3
2024-05-24 03:00:00,West,257,5
2024-05-24 04:00:00,West,688,5
2024-05-24 05:00:00,North,590,5
2024-05-24 06:00:00,West,757,3
2024-05-24 07:00:00,West,954,3
2024-05-24 08:00:00,West,562,18
2024-05-24 09:00:00,South,324,4
2024-05-24 10:00:00,East,412,1
2024-05-24 11:00:00,South,714,16
2024-05-24 12:00:00,East,958,8
2024-05-24 13:00:00,North,912,17
2024-05-24 14:00:00,West,565,8
2024-05-24 15:00:00,East,187,7
2024-05-24 16:00:00,South,982,8
2024-05-24 17:00:00,West,402,12
2024-05-24 18:00:00,North,779,16
2024-05-24 19:00:00,East,534,12
2024-05-24 20:00:00,East,781,19
2024-05-24 21:00:00,East,234,10
2024-05-24 22:00:00,West,149,7
2024-05-24 23:00:00,South,531,12
2024-05-25 00:00:00,South,439,5
2024-05-25 01:00:00,East,446,16
2024-05-25 02:00:00,North,745,9
2024-05-25 03:00:00,North,446,7
2024-05-25 04:00:00,South,748,14
2024-05-25 05:00:00,North,344,11
2024-05-25 06:00:00,South,208,7
2024-05-25 07:00:00,East,924,10
2024-05-25 08:00:00,South,898,9
2024-05-25 09:00:00,South,632,4
2024-05-25 10:00:00,East,189,16
2024-05-25 11:00:00,North,395,10
2024-05-25 12:00:00,South,211,19
2024-05-25 13:00:00,South,912,17
2024-05-25 14:00:00,East,688,9
2024-05-25 15:00:00,North,276,13
2024-05-25 16:00:00,South,442,1
2024-05-25 17:00:00,East,759,2
2024-05-25 18:00:00,South,200,13
2024-05-25 19:00:00,West,857,9
2024-05-25 20:00:00,East,728,7
2024-05-25 21:00:00,North,703,16
2024-05-25 22:00:00,North,500,19
2024-05-25 23:00:00,North,127,7
2024-05-26 00:00:00,North,636,6
2024-05-26 01:00:00,South,157,18
2024-05-26 02:00:00,South,597,19
2024-05-26 03:00:00,North,396,11
2024-05-26 04:00:00,North,233,12
2024-05-26 05:00:00,North,430,10
2024-05-26 06:00:00,South,348,13
2024-05-26 07:00:00,North,649,12
2024-05-26 08:00:00,North,174,10
2024-05-26 09:00:00,West,753,18
2024-05-26 10:00:00,West,933,4
2024-05-26 11:00:00,North,267,5
2024-05-26 12:00:00,East,870,5
2024-05-26 13:00:00,North,602,12
2024-05-26 14:00:00,West,984,3
2024-05-26 15:00:00,East,454,8
2024-05-26 16:00:00,East,324,2
2024-05-26 17:00:00,North,763,18
2024-05-26 18:00:00,West,630,9
2024-05-26 19:00:00,West,245,13
2024-05-26 20:00:00,East,340,7
2024-05-26 21:00:00,North,983,10
2024-05-26 22:00:00,South,992,9
2024-05-26 23:00:00,South,443,15
2024-05-27 00:00:00,West,848,5
2024-05-27 01:00:00,South,134,12
2024-05-27 02:00:00,West,801,1
2024-05-27 03:00:00,West,100,12
2024-05-27 04:00:00,West,252,6
2024-05-27 05:00:00,South,528,19
2024-05-27 06:00:00,West,607,19
2024-05-27 07:00:00,East,225,16
2024-05-27 08:00:00,North,590,19
2024-05-27 09:00:00,North,581,3
2024-05-27 10:00:00,West,444,10
2024-05-27 11:00:00,North,837,18
2024-05-27 12:00:00,South,320,13
2024-05-27 13:00:00,South,822,18
2024-05-27 14:00:00,North,124,3
2024-05-27 15:00:00,South,627,3
2024-05-27 16:00:00,North,281,12
2024-05-27 17:00:00,North,598,7
2024-05-27 18:00:00,North,940,8
2024-05-27 19:00:00,West,740,9
2024-05-27 20:00:00,North,141,14
2024-05-27 21:00:00,West,580,5
2024-05-27 22:00:00,North,947,19
2024-05-27 23:00:00,North,847,16
2024-05-28 00:00:00,North,971,12
2024-05-28 01:00:00,South,538,4
2024-05-28 02:00:00,West,501,8
2024-05-28 03:00:00,West,645,7
2024-05-28 04:00:00,North,444,15
2024-05-28 05:00:00,North,992,6
2024-05-28 06:00:00,South,144,5
2024-05-28 07:00:00,South,745,14
2024-05-28 08:00:00,South,120,13
2024-05-28 09:00:00,West,733,10
2024-05-28 10:00:00,West,169,18
2024-05-28 11:00:00,West,963,4
2024-05-28 12:00:00,North,972,8
2024-05-28 13:00:00,West,147,11
2024-05-28 14:00:00,East,590,17
2024-05-28 15:00:00,East,650,18
2024-05-28 16:00:00,South,386,11
2024-05-28 17:00:00,West,109,16
2024-05-28 18:00:00,East,641,12
2024-05-28 19:00:00,South,855,13
2024-05-28 20:00:00,West,373,16
2024-05-28 21:00:00,North,699,1
2024-05-28 22:00:00,East,855,16
2024-05-28 23:00:00,North,480,15
2024-05-29 00:00:00,West,428,6
2024-05-29 01:00:00,East,578,12
2024-05-29 02:00:00,West,114,8
2024-05-29 03:00:00,North,615,7
2024-05-29 04:00:00,East,290,2
2024-05-29 05:00:00,North,267,12
2024-05-29 06:00:00,West,620,14
2024-05-29 07:00:00,West,720,16
2024-05-29 08:00:00,North,236,11
2024-05-29 09:00:00,East,253,9
2024-05-29 10:00:00,North,487,10
2024-05-29 11:00:00,West,308,17
2024-05-29 12:00:00,North,371,12
2024-05-29 13:00:00,West,242,6
2024-05-29 14:00:00,North,710,19
2024-05-29 15:00:00,East,988,11
2024-05-29 16:00:00,East,919,9
2024-05-29 17:00:00,North,168,6
2024-05-29 18:00:00,North,346,16
2024-05-29 19:00:00,East,360,16
2024-05-29 20:00:00,West,887,6
2024-05-29 21:00:00,East,178,5
2024-05-29 22:00:00,West,757,4
2024-05-29 23:00:00,North,722,2
2024-05-30 00:00:00,North,869,6
2024-05-30 01:00:00,West,704,9
2024-05-30 02:00:00,North,624,17
2024-05-30 03:00:00,West,871,14
2024-05-30 04:00:00,South,720,7
2024-05-30 05:00:00,East,429,19
2024-05-30 06:00:00,South,288,1
2024-05-30 07:00:00,West,194,15
2024-05-30 08:00:00,East,716,18
2024-05-30 09:00:00,West,107,3
2024-05-30 10:00:00,East,166,18
2024-05-30 11:00:00,East,595,2
2024-05-30 12:00:00,East,290,10
2024-05-30 13:00:00,East,465,11
2024-05-30 14:00:00,West,867,3
2024-05-30 15:00:00,East,620,7
2024-05-30 16:00:00,East,216,8
2024-05-30 17:00:00,South,366,19
2024-05-30 18:00:00,North,710,18
2024-05-30 19:00:00,North,584,13
2024-05-30 20:00:00,South,608,13
2024-05-30 21:00:00,South,397,19
2024-05-30 22:00:00,West,263,12
2024-05-30 23:00:00,West,475,17
2024-05-31 00:00:00,West,752,12
2024-05-31 01:00:00,South,367,13
2024-05-31 02:00:00,South,648,12
2024-05-31 03:00:00,East,173,19
2024-05-31 04:00:00,West,607,14
2024-05-31 05:00:00,West,172,7
2024-05-31 06:00:00,West,407,13
2024-05-31 07:00:00,North,298,6
2024-05-31 08:00:00,East,229,19
2024-05-31 09:00:00,West,857,19
2024-05-31 10:00:00,West,923,4
2024-05-31 11:00:00,West,671,19
2024-05-31 12:00:00,North,890,9
2024-05-31 13:00:00,North,714,16
2024-05-31 14:00:00,South,907,4
2024-05-31 15:00:00,East,931,6
2024-05-31 16:00:00,South,586,8
2024-05-31 17:00:00,East,952,16
2024-05-31 18:00:00,North,250,5
2024-05-31 19:00:00,West,768,10
2024-05-31 20:00:00,South,305,13
2024-05-31 21:00:00,West,278,14
2024-05-31 22:00:00,South,296,7
2024-05-31 23:00:00,North,834,6
2024-06-01 00:00:00,North,188,7
2024-06-01 01:00:00,North,898,5
2024-06-01 02:00:00,South,533,18
2024-06-01 03:00:00,East,887,12
2024-06-01 04:00:00,South,847,6
2024-06-01 05:00:00,East,282,1
2024-06-01 06:00:00,South,308,4
2024-06-01 07:00:00,South,592,19
2024-06-01 08:00:00,North,229,12
2024-06-01 09:00:00,West,764,15
2024-06-01 10:00:00,West,112,3
2024-06-01 11:00:00,East,733,8
2024-06-01 12:00:00,West,970,11
2024-06-01 13:00:00,South,831,16
2024-06-01 14:00:00,South,205,9
2024-06-01 15:00:00,North,474,3
2024-06-01 16:00:00,North,681,5
2024-06-01 17:00:00,West,806,14
2024-06-01 18:00:00,East,797,15
2024-06-01 19:00:00,West,198,6
2024-06-01 20:00:00,West,693,4
2024-06-01 21:00:00,West,686,8
2024-06-01 22:00:00,West,985,19
2024-06-01 23:00:00,South,951,5
2024-06-02 00:00:00,East,291,13
2024-06-02 01:00:00,South,424,16
2024-06-02 02:00:00,East,825,1
2024-06-02 03:00:00,North,926,13
2024-06-02 04:00:00,West,566,11
2024-06-02 05:00:00,South,993,8
2024-06-02 06:00:00,East,466,8
